travel_id,place_id,place_name,source_city,travel_mode,approx_cost,approx_duration_hours,cost_per_hour,cost_category
21417,86,Bhandara,Virar,Train,1860,8.25,225.45,Economy
21418,86,Bhandara,Virar,Flight,3144,2.02,1556.44,Standard
21419,86,Bhandara,Virar,Own_Car,2558,7.94,322.17,Economy
21420,86,Bhandara,Virar,Bike,1572,6.96,225.86,Economy
21421,86,Bhandara,Panvel,Bus,819,7.32,111.89,Budget
21422,86,Bhandara,Panvel,Train,1470,5.77,254.77,Economy
21423,86,Bhandara,Panvel,Flight,5554,3.12,1780.13,Premium
21424,86,Bhandara,Panvel,Own_Car,2819,5.1,552.75,Economy
21425,86,Bhandara,Panvel,Bike,549,10.64,51.6,Budget
21426,86,Bhandara,Alibaug,Bus,1042,8.76,118.95,Economy
21427,86,Bhandara,Alibaug,Train,307,6.44,47.67,Budget
21428,86,Bhandara,Alibaug,Flight,5345,2.02,2646.04,Premium
21429,86,Bhandara,Alibaug,Own_Car,3097,5.95,520.5,Standard
21430,86,Bhandara,Alibaug,Bike,1553,9.42,164.86,Economy
21431,86,Bhandara,Shrirampur,Bus,1275,5.73,222.51,Economy
21432,86,Bhandara,Shrirampur,Train,818,4.95,165.25,Budget
21433,86,Bhandara,Shrirampur,Flight,2651,2.08,1274.52,Economy
21434,86,Bhandara,Shrirampur,Own_Car,2547,6.12,416.18,Economy
21435,86,Bhandara,Shrirampur,Bike,1723,9.9,174.04,Economy
21436,86,Bhandara,Ahmednagar,Bus,919,7.18,127.99,Budget
21437,86,Bhandara,Ahmednagar,Train,1001,5.01,199.8,Economy
21438,86,Bhandara,Ahmednagar,Flight,3304,3.28,1007.32,Standard
21439,86,Bhandara,Ahmednagar,Own_Car,3820,4.28,892.52,Standard
21440,86,Bhandara,Ahmednagar,Bike,523,10.74,48.7,Budget
21441,86,Bhandara,Baramati,Bus,549,7.57,72.52,Budget
21442,86,Bhandara,Baramati,Train,1356,4.02,337.31,Economy
21443,86,Bhandara,Baramati,Flight,6943,2.04,3403.43,Premium
21444,86,Bhandara,Baramati,Own_Car,3763,3.8,990.26,Standard
21445,86,Bhandara,Baramati,Bike,1436,5.54,259.21,Economy
21446,86,Bhandara,Karad,Bus,1489,5.27,282.54,Economy
21447,86,Bhandara,Karad,Train,1065,9.46,112.58,Economy
21448,86,Bhandara,Karad,Flight,3172,2.0,1586.0,Standard
21449,86,Bhandara,Karad,Own_Car,3244,9.98,325.05,Standard
21450,86,Bhandara,Karad,Bike,748,11.93,62.7,Budget
21451,86,Bhandara,Miraj,Bus,1558,6.71,232.19,Economy
21452,86,Bhandara,Miraj,Train,1397,6.22,224.6,Economy
21453,86,Bhandara,Miraj,Flight,6300,1.65,3818.18,Premium
21454,86,Bhandara,Miraj,Own_Car,3324,8.43,394.31,Standard
21455,86,Bhandara,Miraj,Bike,1001,7.52,133.11,Economy
21456,86,Bhandara,Ichalkaranji,Bus,961,8.67,110.84,Budget
21457,86,Bhandara,Ichalkaranji,Train,1894,5.11,370.65,Economy
21458,86,Bhandara,Ichalkaranji,Flight,3064,1.47,2084.35,Standard
21459,86,Bhandara,Ichalkaranji,Own_Car,1849,7.86,235.24,Economy
21460,86,Bhandara,Ichalkaranji,Bike,1438,10.04,143.23,Economy
21461,86,Bhandara,Hingoli,Bus,1250,7.33,170.53,Economy
21462,86,Bhandara,Hingoli,Train,1961,6.7,292.69,Economy
21463,86,Bhandara,Hingoli,Flight,6898,2.84,2428.87,Premium
21464,86,Bhandara,Hingoli,Own_Car,3757,6.75,556.59,Standard
21465,86,Bhandara,Hingoli,Bike,1583,6.44,245.81,Economy
21466,86,Bhandara,Washim,Bus,1129,7.57,149.14,Economy
21467,86,Bhandara,Washim,Train,307,6.68,45.96,Budget
21468,86,Bhandara,Washim,Flight,3256,1.84,1769.57,Standard
21469,86,Bhandara,Washim,Own_Car,2331,5.59,416.99,Economy
21470,86,Bhandara,Washim,Bike,1019,9.86,103.35,Economy
21471,86,Bhandara,Malegaon,Bus,829,8.72,95.07,Budget
21472,86,Bhandara,Malegaon,Train,894,3.66,244.26,Budget
21473,86,Bhandara,Malegaon,Flight,5931,1.12,5295.54,Premium
21474,86,Bhandara,Malegaon,Own_Car,2791,9.81,284.51,Economy
21475,86,Bhandara,Malegaon,Bike,523,7.23,72.34,Budget
21476,86,Bhandara,Bhusawal,Bus,477,5.9,80.85,Budget
21477,86,Bhandara,Bhusawal,Train,478,7.52,63.56,Budget
21478,86,Bhandara,Bhusawal,Flight,3730,2.52,1480.16,Standard
21479,86,Bhandara,Bhusawal,Own_Car,2607,4.12,632.77,Economy
21480,86,Bhandara,Bhusawal,Bike,1714,9.0,190.44,Economy
21481,86,Bhandara,Chalisgaon,Bus,500,4.91,101.83,Budget
21482,86,Bhandara,Chalisgaon,Train,1563,5.48,285.22,Economy
21483,86,Bhandara,Chalisgaon,Flight,5244,1.78,2946.07,Premium
21484,86,Bhandara,Chalisgaon,Own_Car,4680,5.62,832.74,Standard
21485,86,Bhandara,Chalisgaon,Bike,1463,6.73,217.38,Economy
21486,86,Bhandara,Pandharpur,Bus,1141,5.9,193.39,Economy
21487,86,Bhandara,Pandharpur,Train,736,3.6,204.44,Budget
21488,86,Bhandara,Pandharpur,Flight,3639,3.16,1151.58,Standard
21489,86,Bhandara,Pandharpur,Own_Car,2145,5.97,359.3,Economy
21490,86,Bhandara,Pandharpur,Bike,765,5.38,142.19,Budget
21491,86,Bhandara,Udgir,Bus,1191,7.02,169.66,Economy
21492,86,Bhandara,Udgir,Train,636,10.34,61.51,Budget
21493,86,Bhandara,Udgir,Flight,4406,2.89,1524.57,Standard
21494,86,Bhandara,Udgir,Own_Car,1996,5.86,340.61,Economy
21495,86,Bhandara,Udgir,Bike,952,8.73,109.05,Budget
21496,86,Bhandara,Sangamner,Bus,1312,9.6,136.67,Economy
21497,86,Bhandara,Sangamner,Train,658,6.86,95.92,Budget
21498,86,Bhandara,Sangamner,Flight,6272,1.62,3871.6,Premium
21499,86,Bhandara,Sangamner,Own_Car,4211,8.56,491.94,Standard
21500,86,Bhandara,Sangamner,Bike,1079,7.32,147.4,Economy
21501,87,Gondia,Mumbai,Bus,1574,5.9,266.78,Economy
21502,87,Gondia,Mumbai,Train,547,9.77,55.99,Budget
21503,87,Gondia,Mumbai,Flight,5333,2.08,2563.94,Premium
21504,87,Gondia,Mumbai,Own_Car,3091,3.62,853.87,Standard
21505,87,Gondia,Mumbai,Bike,859,9.35,91.87,Budget
21506,87,Gondia,Pune,Bus,1041,7.1,146.62,Economy
21507,87,Gondia,Pune,Train,1902,5.01,379.64,Economy
21508,87,Gondia,Pune,Flight,3149,3.44,915.41,Standard
21509,87,Gondia,Pune,Own_Car,3366,7.06,476.77,Standard
21510,87,Gondia,Pune,Bike,1818,9.45,192.38,Economy
21511,87,Gondia,Nagpur,Bus,1022,9.49,107.69,Economy
21512,87,Gondia,Nagpur,Train,792,4.39,180.41,Budget
21513,87,Gondia,Nagpur,Flight,4242,3.01,1409.3,Standard
21514,87,Gondia,Nagpur,Own_Car,3467,5.16,671.9,Standard
21515,87,Gondia,Nagpur,Bike,1423,10.09,141.03,Economy
21516,87,Gondia,Nashik,Bus,1308,8.13,160.89,Economy
21517,87,Gondia,Nashik,Train,672,7.58,88.65,Budget
21518,87,Gondia,Nashik,Flight,5444,1.49,3653.69,Premium
21519,87,Gondia,Nashik,Own_Car,1534,8.76,175.11,Economy
21520,87,Gondia,Nashik,Bike,614,5.52,111.23,Budget
21521,87,Gondia,Aurangabad,Bus,868,7.87,110.29,Budget
21522,87,Gondia,Aurangabad,Train,604,10.16,59.45,Budget
21523,87,Gondia,Aurangabad,Flight,5862,2.82,2078.72,Premium
21524,87,Gondia,Aurangabad,Own_Car,4138,7.34,563.76,Standard
21525,87,Gondia,Aurangabad,Bike,1207,5.88,205.27,Economy
21526,87,Gondia,Thane,Bus,818,6.53,125.27,Budget
21527,87,Gondia,Thane,Train,468,4.04,115.84,Budget
21528,87,Gondia,Thane,Flight,4400,2.04,2156.86,Standard
21529,87,Gondia,Thane,Own_Car,4447,5.12,868.55,Standard
21530,87,Gondia,Thane,Bike,1973,5.04,391.47,Economy
21531,87,Gondia,Navi Mumbai,Bus,872,8.27,105.44,Budget
21532,87,Gondia,Navi Mumbai,Train,526,9.87,53.29,Budget
21533,87,Gondia,Navi Mumbai,Flight,6222,3.48,1787.93,Premium
21534,87,Gondia,Navi Mumbai,Own_Car,2266,4.19,540.81,Economy
21535,87,Gondia,Navi Mumbai,Bike,846,11.42,74.08,Budget
21536,87,Gondia,Kalyan,Bus,1473,6.52,225.92,Economy
21537,87,Gondia,Kalyan,Train,1489,5.86,254.1,Economy
21538,87,Gondia,Kalyan,Flight,4947,2.04,2425.0,Standard
21539,87,Gondia,Kalyan,Own_Car,1923,6.78,283.63,Economy
21540,87,Gondia,Kalyan,Bike,960,5.34,179.78,Budget
21541,87,Gondia,Dombivli,Bus,837,8.68,96.43,Budget
21542,87,Gondia,Dombivli,Train,1445,5.62,257.12,Economy
21543,87,Gondia,Dombivli,Flight,5048,1.74,2901.15,Premium
21544,87,Gondia,Dombivli,Own_Car,2480,4.32,574.07,Economy
21545,87,Gondia,Dombivli,Bike,692,11.74,58.94,Budget
21546,87,Gondia,Amravati,Bus,404,7.64,52.88,Budget
21547,87,Gondia,Amravati,Train,1191,6.14,193.97,Economy
21548,87,Gondia,Amravati,Flight,5316,2.33,2281.55,Premium
21549,87,Gondia,Amravati,Own_Car,1869,4.05,461.48,Economy
21550,87,Gondia,Amravati,Bike,576,5.94,96.97,Budget
21551,87,Gondia,Kolhapur,Bus,696,5.16,134.88,Budget
21552,87,Gondia,Kolhapur,Train,902,9.57,94.25,Budget
21553,87,Gondia,Kolhapur,Flight,4761,1.6,2975.62,Standard
21554,87,Gondia,Kolhapur,Own_Car,2387,9.03,264.34,Economy
21555,87,Gondia,Kolhapur,Bike,1132,7.41,152.77,Economy
21556,87,Gondia,Solapur,Bus,717,9.92,72.28,Budget
21557,87,Gondia,Solapur,Train,815,5.57,146.32,Budget
21558,87,Gondia,Solapur,Flight,3612,2.37,1524.05,Standard
21559,87,Gondia,Solapur,Own_Car,3452,9.81,351.89,Standard
21560,87,Gondia,Solapur,Bike,1396,7.66,182.25,Economy
21561,87,Gondia,Sangli,Bus,1024,6.15,166.5,Economy
21562,87,Gondia,Sangli,Train,545,7.08,76.98,Budget
21563,87,Gondia,Sangli,Flight,3887,3.34,1163.77,Standard
21564,87,Gondia,Sangli,Own_Car,4523,9.74,464.37,Standard
21565,87,Gondia,Sangli,Bike,1166,5.34,218.35,Economy
21566,87,Gondia,Satara,Bus,732,8.94,81.88,Budget
21567,87,Gondia,Satara,Train,574,3.93,146.06,Budget
21568,87,Gondia,Satara,Flight,4194,1.76,2382.95,Standard
21569,87,Gondia,Satara,Own_Car,4402,4.13,1065.86,Standard
21570,87,Gondia,Satara,Bike,1883,11.26,167.23,Economy
21571,87,Gondia,Ratnagiri,Bus,529,4.78,110.67,Budget
21572,87,Gondia,Ratnagiri,Train,1980,7.52,263.3,Economy
21573,87,Gondia,Ratnagiri,Flight,6796,2.26,3007.08,Premium
21574,87,Gondia,Ratnagiri,Own_Car,2104,7.88,267.01,Economy
21575,87,Gondia,Ratnagiri,Bike,1366,9.93,137.56,Economy
21576,87,Gondia,Sindhudurg,Bus,648,7.68,84.38,Budget
21577,87,Gondia,Sindhudurg,Train,723,3.67,197.0,Budget
21578,87,Gondia,Sindhudurg,Flight,4889,2.14,2284.58,Standard
21579,87,Gondia,Sindhudurg,Own_Car,3197,5.14,621.98,Standard
21580,87,Gondia,Sindhudurg,Bike,1027,8.99,114.24,Economy
21581,87,Gondia,Latur,Bus,1270,6.0,211.67,Economy
21582,87,Gondia,Latur,Train,1927,5.07,380.08,Economy
21583,87,Gondia,Latur,Flight,5772,3.27,1765.14,Premium
21584,87,Gondia,Latur,Own_Car,2709,4.72,573.94,Economy
21585,87,Gondia,Latur,Bike,1289,9.92,129.94,Economy
21586,87,Gondia,Osmanabad,Bus,996,7.57,131.57,Budget
21587,87,Gondia,Osmanabad,Train,334,7.34,45.5,Budget
21588,87,Gondia,Osmanabad,Flight,5906,1.03,5733.98,Premium
21589,87,Gondia,Osmanabad,Own_Car,4816,4.18,1152.15,Standard
21590,87,Gondia,Osmanabad,Bike,820,8.94,91.72,Budget
21591,87,Gondia,Beed,Bus,1309,7.8,167.82,Economy
21592,87,Gondia,Beed,Train,1881,7.62,246.85,Economy
21593,87,Gondia,Beed,Flight,5163,1.33,3881.95,Premium
21594,87,Gondia,Beed,Own_Car,4997,5.94,841.25,Standard
21595,87,Gondia,Beed,Bike,885,6.9,128.26,Budget
21596,87,Gondia,Jalgaon,Bus,1414,7.27,194.5,Economy
21597,87,Gondia,Jalgaon,Train,1102,5.86,188.05,Economy
21598,87,Gondia,Jalgaon,Flight,6221,1.68,3702.98,Premium
21599,87,Gondia,Jalgaon,Own_Car,1880,9.91,189.71,Economy
21600,87,Gondia,Jalgaon,Bike,784,5.01,156.49,Budget
21601,87,Gondia,Dhule,Bus,697,9.11,76.51,Budget
21602,87,Gondia,Dhule,Train,1072,10.2,105.1,Economy
21603,87,Gondia,Dhule,Flight,2964,2.18,1359.63,Economy
21604,87,Gondia,Dhule,Own_Car,2213,7.4,299.05,Economy
21605,87,Gondia,Dhule,Bike,1219,6.51,187.25,Economy
21606,87,Gondia,Nanded,Bus,947,4.23,223.88,Budget
21607,87,Gondia,Nanded,Train,731,8.71,83.93,Budget
21608,87,Gondia,Nanded,Flight,3209,3.38,949.41,Standard
21609,87,Gondia,Nanded,Own_Car,4658,4.38,1063.47,Standard
21610,87,Gondia,Nanded,Bike,1788,6.94,257.64,Economy
21611,87,Gondia,Parbhani,Bus,1131,8.28,136.59,Economy
21612,87,Gondia,Parbhani,Train,1971,7.44,264.92,Economy
21613,87,Gondia,Parbhani,Flight,3826,2.3,1663.48,Standard
21614,87,Gondia,Parbhani,Own_Car,4183,7.72,541.84,Standard
21615,87,Gondia,Parbhani,Bike,793,8.53,92.97,Budget
21616,87,Gondia,Akola,Bus,683,9.59,71.22,Budget
21617,87,Gondia,Akola,Train,1627,5.17,314.7,Economy
21618,87,Gondia,Akola,Flight,4565,2.56,1783.2,Standard
21619,87,Gondia,Akola,Own_Car,1889,7.57,249.54,Economy
21620,87,Gondia,Akola,Bike,608,10.2,59.61,Budget
21621,87,Gondia,Buldhana,Bus,842,4.05,207.9,Budget
21622,87,Gondia,Buldhana,Train,1633,4.38,372.83,Economy
21623,87,Gondia,Buldhana,Flight,6987,1.97,3546.7,Premium
21624,87,Gondia,Buldhana,Own_Car,4738,5.87,807.16,Standard
21625,87,Gondia,Buldhana,Bike,1034,11.44,90.38,Economy
21626,87,Gondia,Yavatmal,Bus,619,7.74,79.97,Budget
21627,87,Gondia,Yavatmal,Train,1262,4.76,265.13,Economy
21628,87,Gondia,Yavatmal,Flight,5376,3.22,1669.57,Premium
21629,87,Gondia,Yavatmal,Own_Car,1993,4.24,470.05,Economy
21630,87,Gondia,Yavatmal,Bike,1607,7.73,207.89,Economy
21631,87,Gondia,Wardha,Bus,1142,7.55,151.26,Economy
21632,87,Gondia,Wardha,Train,1595,8.26,193.1,Economy
21633,87,Gondia,Wardha,Flight,3746,2.65,1413.58,Standard
21634,87,Gondia,Wardha,Own_Car,2171,3.68,589.95,Economy
21635,87,Gondia,Wardha,Bike,1648,9.18,179.52,Economy
21636,87,Gondia,Chandrapur,Bus,1311,8.41,155.89,Economy
21637,87,Gondia,Chandrapur,Train,1116,8.99,124.14,Economy
21638,87,Gondia,Chandrapur,Flight,5368,2.78,1930.94,Premium
21639,87,Gondia,Chandrapur,Own_Car,3797,9.51,399.26,Standard
21640,87,Gondia,Chandrapur,Bike,1385,6.84,202.49,Economy
21641,87,Gondia,Gondia,Bus,868,6.48,133.95,Budget
21642,87,Gondia,Gondia,Train,1934,8.7,222.3,Economy
21643,87,Gondia,Gondia,Flight,4692,2.76,1700.0,Standard
21644,87,Gondia,Gondia,Own_Car,2104,8.53,246.66,Economy
21645,87,Gondia,Gondia,Bike,1197,6.71,178.39,Economy
21646,87,Gondia,Bhandara,Bus,837,7.61,109.99,Budget
21647,87,Gondia,Bhandara,Train,1753,10.49,167.11,Economy
21648,87,Gondia,Bhandara,Flight,3783,1.86,2033.87,Standard
21649,87,Gondia,Bhandara,Own_Car,4325,6.85,631.39,Standard
21650,87,Gondia,Bhandara,Bike,1616,7.29,221.67,Economy
21651,87,Gondia,Raigad,Bus,731,6.39,114.4,Budget
21652,87,Gondia,Raigad,Train,1427,5.57,256.19,Economy
21653,87,Gondia,Raigad,Flight,5180,1.11,4666.67,Premium
21654,87,Gondia,Raigad,Own_Car,2450,3.86,634.72,Economy
21655,87,Gondia,Raigad,Bike,624,8.48,73.58,Budget
21656,87,Gondia,Palghar,Bus,1030,8.06,127.79,Economy
21657,87,Gondia,Palghar,Train,787,7.16,109.92,Budget
21658,87,Gondia,Palghar,Flight,5682,1.53,3713.73,Premium
21659,87,Gondia,Palghar,Own_Car,4153,5.47,759.23,Standard
21660,87,Gondia,Palghar,Bike,809,7.99,101.25,Budget
21661,87,Gondia,Vasai,Bus,790,5.98,132.11,Budget
21662,87,Gondia,Vasai,Train,1808,5.94,304.38,Economy
21663,87,Gondia,Vasai,Flight,5891,1.31,4496.95,Premium
21664,87,Gondia,Vasai,Own_Car,4649,3.78,1229.89,Standard
21665,87,Gondia,Vasai,Bike,1701,9.22,184.49,Economy
21666,87,Gondia,Virar,Bus,932,4.2,221.9,Budget
21667,87,Gondia,Virar,Train,853,4.44,192.12,Budget
21668,87,Gondia,Virar,Flight,6900,3.14,2197.45,Premium
21669,87,Gondia,Virar,Own_Car,1928,4.37,441.19,Economy
21670,87,Gondia,Virar,Bike,1442,5.95,242.35,Economy
21671,87,Gondia,Panvel,Bus,1191,5.39,220.96,Economy
21672,87,Gondia,Panvel,Train,1468,6.92,212.14,Economy
21673,87,Gondia,Panvel,Flight,4629,1.89,2449.21,Standard
21674,87,Gondia,Panvel,Own_Car,2174,7.82,278.01,Economy
21675,87,Gondia,Panvel,Bike,1020,6.99,145.92,Economy
21676,87,Gondia,Alibaug,Bus,1020,7.49,136.18,Economy
21677,87,Gondia,Alibaug,Train,1526,3.79,402.64,Economy
21678,87,Gondia,Alibaug,Flight,4050,1.09,3715.6,Standard
21679,87,Gondia,Alibaug,Own_Car,2903,9.11,318.66,Economy
21680,87,Gondia,Alibaug,Bike,1626,9.19,176.93,Economy
21681,87,Gondia,Shrirampur,Bus,644,9.47,68.0,Budget
21682,87,Gondia,Shrirampur,Train,1583,5.51,287.3,Economy
21683,87,Gondia,Shrirampur,Flight,2705,2.27,1191.63,Economy
21684,87,Gondia,Shrirampur,Own_Car,3663,9.95,368.14,Standard
21685,87,Gondia,Shrirampur,Bike,1513,8.64,175.12,Economy
21686,87,Gondia,Ahmednagar,Bus,1272,8.04,158.21,Economy
21687,87,Gondia,Ahmednagar,Train,1349,7.85,171.85,Economy
21688,87,Gondia,Ahmednagar,Flight,3612,3.4,1062.35,Standard
21689,87,Gondia,Ahmednagar,Own_Car,2758,9.05,304.75,Economy
21690,87,Gondia,Ahmednagar,Bike,1969,10.26,191.91,Economy
21691,87,Gondia,Baramati,Bus,1102,5.28,208.71,Economy
21692,87,Gondia,Baramati,Train,1784,10.05,177.51,Economy
21693,87,Gondia,Baramati,Flight,5512,1.86,2963.44,Premium
21694,87,Gondia,Baramati,Own_Car,3923,7.0,560.43,Standard
21695,87,Gondia,Baramati,Bike,1745,8.2,212.8,Economy
21696,87,Gondia,Karad,Bus,562,9.89,56.83,Budget
21697,87,Gondia,Karad,Train,1434,5.5,260.73,Economy
21698,87,Gondia,Karad,Flight,3934,3.45,1140.29,Standard
21699,87,Gondia,Karad,Own_Car,3137,8.18,383.5,Standard
21700,87,Gondia,Karad,Bike,1518,8.44,179.86,Economy
21701,87,Gondia,Miraj,Bus,780,4.4,177.27,Budget
21702,87,Gondia,Miraj,Train,1486,4.63,320.95,Economy
21703,87,Gondia,Miraj,Flight,5779,1.36,4249.26,Premium
21704,87,Gondia,Miraj,Own_Car,2492,7.28,342.31,Economy
21705,87,Gondia,Miraj,Bike,1755,11.71,149.87,Economy
21706,87,Gondia,Ichalkaranji,Bus,1049,6.89,152.25,Economy
21707,87,Gondia,Ichalkaranji,Train,687,5.73,119.9,Budget
21708,87,Gondia,Ichalkaranji,Flight,3120,3.14,993.63,Standard
21709,87,Gondia,Ichalkaranji,Own_Car,2304,3.78,609.52,Economy
21710,87,Gondia,Ichalkaranji,Bike,663,6.93,95.67,Budget
21711,87,Gondia,Hingoli,Bus,1499,8.54,175.53,Economy
21712,87,Gondia,Hingoli,Train,415,4.81,86.28,Budget
21713,87,Gondia,Hingoli,Flight,5725,1.63,3512.27,Premium
21714,87,Gondia,Hingoli,Own_Car,3640,8.98,405.35,Standard
21715,87,Gondia,Hingoli,Bike,1555,11.73,132.57,Economy
21716,87,Gondia,Washim,Bus,1278,9.59,133.26,Economy
21717,87,Gondia,Washim,Train,1721,3.77,456.5,Economy
21718,87,Gondia,Washim,Flight,4011,2.14,1874.3,Standard
21719,87,Gondia,Washim,Own_Car,4483,9.32,481.01,Standard
21720,87,Gondia,Washim,Bike,1788,8.72,205.05,Economy
21721,87,Gondia,Malegaon,Bus,1331,5.73,232.29,Economy
21722,87,Gondia,Malegaon,Train,1897,3.6,526.94,Economy
21723,87,Gondia,Malegaon,Flight,4551,3.19,1426.65,Standard
21724,87,Gondia,Malegaon,Own_Car,3096,3.89,795.89,Standard
21725,87,Gondia,Malegaon,Bike,1831,9.97,183.65,Economy
21726,87,Gondia,Bhusawal,Bus,1315,5.47,240.4,Economy
21727,87,Gondia,Bhusawal,Train,1607,10.21,157.39,Economy
21728,87,Gondia,Bhusawal,Flight,4751,3.4,1397.35,Standard
21729,87,Gondia,Bhusawal,Own_Car,4728,5.61,842.78,Standard
21730,87,Gondia,Bhusawal,Bike,675,10.91,61.87,Budget
21731,87,Gondia,Chalisgaon,Bus,506,7.59,66.67,Budget
21732,87,Gondia,Chalisgaon,Train,831,9.35,88.88,Budget
21733,87,Gondia,Chalisgaon,Flight,2877,2.45,1174.29,Economy
21734,87,Gondia,Chalisgaon,Own_Car,2692,6.02,447.18,Economy
21735,87,Gondia,Chalisgaon,Bike,727,11.32,64.22,Budget
21736,87,Gondia,Pandharpur,Bus,781,7.96,98.12,Budget
21737,87,Gondia,Pandharpur,Train,801,10.5,76.29,Budget
21738,87,Gondia,Pandharpur,Flight,5889,1.85,3183.24,Premium
21739,87,Gondia,Pandharpur,Own_Car,2963,3.7,800.81,Economy
21740,87,Gondia,Pandharpur,Bike,1667,9.56,174.37,Economy
21741,87,Gondia,Udgir,Bus,1416,4.68,302.56,Economy
21742,87,Gondia,Udgir,Train,571,3.57,159.94,Budget
21743,87,Gondia,Udgir,Flight,2966,2.78,1066.91,Economy
21744,87,Gondia,Udgir,Own_Car,2443,6.23,392.13,Economy
21745,87,Gondia,Udgir,Bike,1733,10.97,157.98,Economy
21746,87,Gondia,Sangamner,Bus,982,7.07,138.9,Budget
21747,87,Gondia,Sangamner,Train,921,8.13,113.28,Budget
21748,87,Gondia,Sangamner,Flight,4805,1.57,3060.51,Standard
21749,87,Gondia,Sangamner,Own_Car,2058,4.57,450.33,Economy
21750,87,Gondia,Sangamner,Bike,1233,6.29,196.03,Economy
21751,88,Chandoli National Park,Mumbai,Bus,1397,6.45,216.59,Economy
21752,88,Chandoli National Park,Mumbai,Train,745,7.5,99.33,Budget
21753,88,Chandoli National Park,Mumbai,Flight,5824,3.28,1775.61,Premium
21754,88,Chandoli National Park,Mumbai,Own_Car,4026,4.74,849.37,Standard
21755,88,Chandoli National Park,Mumbai,Bike,587,6.12,95.92,Budget
21756,88,Chandoli National Park,Pune,Bus,583,9.86,59.13,Budget
21757,88,Chandoli National Park,Pune,Train,958,8.48,112.97,Budget
21758,88,Chandoli National Park,Pune,Flight,6566,2.01,3266.67,Premium
21759,88,Chandoli National Park,Pune,Own_Car,1560,8.18,190.71,Economy
21760,88,Chandoli National Park,Pune,Bike,1997,10.21,195.59,Economy
21761,88,Chandoli National Park,Nagpur,Bus,1448,4.86,297.94,Economy
21762,88,Chandoli National Park,Nagpur,Train,594,9.73,61.05,Budget
21763,88,Chandoli National Park,Nagpur,Flight,5931,1.74,3408.62,Premium
21764,88,Chandoli National Park,Nagpur,Own_Car,3951,9.78,403.99,Standard
21765,88,Chandoli National Park,Nagpur,Bike,883,6.31,139.94,Budget
21766,88,Chandoli National Park,Nashik,Bus,1104,6.17,178.93,Economy
21767,88,Chandoli National Park,Nashik,Train,395,10.48,37.69,Budget
21768,88,Chandoli National Park,Nashik,Flight,3336,3.02,1104.64,Standard
21769,88,Chandoli National Park,Nashik,Own_Car,2795,9.92,281.75,Economy
21770,88,Chandoli National Park,Nashik,Bike,780,11.51,67.77,Budget
21771,88,Chandoli National Park,Aurangabad,Bus,514,5.46,94.14,Budget
21772,88,Chandoli National Park,Aurangabad,Train,1175,9.74,120.64,Economy
21773,88,Chandoli National Park,Aurangabad,Flight,5364,2.36,2272.88,Premium
21774,88,Chandoli National Park,Aurangabad,Own_Car,3540,5.23,676.86,Standard
21775,88,Chandoli National Park,Aurangabad,Bike,1523,10.55,144.36,Economy
21776,88,Chandoli National Park,Thane,Bus,674,8.86,76.07,Budget
21777,88,Chandoli National Park,Thane,Train,734,3.94,186.29,Budget
21778,88,Chandoli National Park,Thane,Flight,6808,1.72,3958.14,Premium
21779,88,Chandoli National Park,Thane,Own_Car,4036,6.21,649.92,Standard
21780,88,Chandoli National Park,Thane,Bike,1317,9.37,140.55,Economy
21781,88,Chandoli National Park,Navi Mumbai,Bus,1241,8.18,151.71,Economy
21782,88,Chandoli National Park,Navi Mumbai,Train,802,10.04,79.88,Budget
21783,88,Chandoli National Park,Navi Mumbai,Flight,6667,1.53,4357.52,Premium
21784,88,Chandoli National Park,Navi Mumbai,Own_Car,2763,9.32,296.46,Economy
21785,88,Chandoli National Park,Navi Mumbai,Bike,616,8.7,70.8,Budget
21786,88,Chandoli National Park,Kalyan,Bus,1212,6.32,191.77,Economy
21787,88,Chandoli National Park,Kalyan,Train,1265,7.37,171.64,Economy
21788,88,Chandoli National Park,Kalyan,Flight,5108,2.71,1884.87,Premium
21789,88,Chandoli National Park,Kalyan,Own_Car,4115,9.23,445.83,Standard
21790,88,Chandoli National Park,Kalyan,Bike,908,6.6,137.58,Budget
21791,88,Chandoli National Park,Dombivli,Bus,779,9.91,78.61,Budget
21792,88,Chandoli National Park,Dombivli,Train,1822,5.38,338.66,Economy
21793,88,Chandoli National Park,Dombivli,Flight,6704,2.78,2411.51,Premium
21794,88,Chandoli National Park,Dombivli,Own_Car,2649,4.95,535.15,Economy
21795,88,Chandoli National Park,Dombivli,Bike,1954,11.92,163.93,Economy
21796,88,Chandoli National Park,Amravati,Bus,1173,4.25,276.0,Economy
21797,88,Chandoli National Park,Amravati,Train,1001,9.13,109.64,Economy
21798,88,Chandoli National Park,Amravati,Flight,4228,2.02,2093.07,Standard
21799,88,Chandoli National Park,Amravati,Own_Car,4529,7.75,584.39,Standard
21800,88,Chandoli National Park,Amravati,Bike,1689,5.14,328.6,Economy
21801,88,Chandoli National Park,Kolhapur,Bus,1202,4.06,296.06,Economy
21802,88,Chandoli National Park,Kolhapur,Train,1332,9.05,147.18,Economy
